support,itemsets
0.0032873495744056356,frozenset({'Dollar Monthly Sports Magazine'})
0.0032873495744056356,frozenset({'Sunset Tissues'})
0.0032873495744056356,frozenset({'Portsmouth Light Wine'})
0.0032873495744056356,frozenset({'Imagine Frozen Pancakes'})
0.0032579982389198707,frozenset({'Sunset D-Size Batteries'})
0.0032579982389198707,frozenset({'Tri-State Elephant Garlic'})
0.0032579982389198707,frozenset({'Cutting Edge Sliced Ham'})
0.0032579982389198707,frozenset({'Plato Pepper'})
0.0032579982389198707,frozenset({'Tell Tale Mixed Nuts'})
0.0032579982389198707,frozenset({'Curlew Lox'})
0.0032579982389198707,frozenset({'Tell Tale Limes'})
0.0032579982389198707,frozenset({'Denny 75 Watt Lightbulb'})
0.0032579982389198707,frozenset({'Token Cream Soda'})
0.0032579982389198707,frozenset({'Horatio Cheese Crackers'})
0.0032579982389198707,frozenset({'Denny Copper Pot Scrubber'})
0.0032579982389198707,frozenset({'High Top Mandarin Oranges'})
0.0032579982389198707,frozenset({'High Top Honey Dew'})
0.0032579982389198707,frozenset({'Plato Chunky Peanut Butter'})
0.0032579982389198707,frozenset({'High Quality D-Size Batteries'})
0.0032579982389198707,frozenset({'High Quality Frying Pan'})
0.0032579982389198707,frozenset({'Faux Products 200 MG Ibuprofen'})
0.0032579982389198707,frozenset({'Ebony Walnuts'})
0.0032579982389198707,frozenset({'Ebony Almonds'})
0.0032579982389198707,frozenset({'Fort West Golden Raisins'})
0.0032579982389198707,frozenset({'Pearl Chardonnay Wine'})
0.0032579982389198707,frozenset({'Big Time Fajita French Fries'})
0.0032579982389198707,frozenset({'Jardon Ravioli'})
0.0032579982389198707,frozenset({'Carlson String Cheese'})
0.0032579982389198707,frozenset({'Framton Eyeglass Screwdriver'})
0.0032579982389198707,frozenset({'Carrington Chicken TV Dinner'})
0.0032579982389198707,frozenset({'Fast Cheese Dip'})
0.0032579982389198707,frozenset({'Fort West Low Fat Cookies'})
0.0032579982389198707,frozenset({'Fort West Fudge Cookies'})
0.0032579982389198707,frozenset({'Golden Frozen Mushroom Pizza'})
0.0032579982389198707,frozenset({'Fort West Fondue Mix'})
0.0032579982389198707,frozenset({'Just Right Rice Soup'})
0.0032579982389198707,frozenset({'BBB Best Canola Oil'})
0.0032579982389198707,frozenset({'Super Pepper'})
0.0032579982389198707,frozenset({'Nationeel Dried Dates'})
0.0032579982389198707,frozenset({'Just Right Chicken Noodle Soup'})
0.0032579982389198707,frozenset({'Super Grape Preserves'})
0.0032579982389198707,frozenset({'Better Fancy Canned Sardines'})
0.0032579982389198707,frozenset({'Fantastic English Muffins'})
0.0032579982389198707,frozenset({'Choice Spicy Mints'})
0.0032579982389198707,frozenset({'Imagine Beef TV Dinner'})
0.0032579982389198707,frozenset({'Cormorant Scented Toilet Tissue'})
0.0032579982389198707,frozenset({'Best Grits'})
0.0032579982389198707,frozenset({'BBB Best Apple Preserves'})
0.0032579982389198707,frozenset({'Bravo Beef Soup'})
0.0032579982389198707,frozenset({'Big Time Frozen Sausage Pizza'})
0.0032579982389198707,frozenset({'Horatio Sesame Crackers'})
0.0032579982389198707,frozenset({'Faux Products Apricot Shampoo'})
0.0032579982389198707,frozenset({'CDR Hot Chocolate'})
0.0032579982389198707,frozenset({'Pleasant Chicken Ramen Soup'})
0.0032579982389198707,frozenset({'Hermanos Lettuce'})
0.0032579982389198707,frozenset({'Consolidated Whitening Toothpast'})
0.0032579982389198707,frozenset({'Even Better Sour Cream'})
0.0032579982389198707,frozenset({'Consolidated Conditioning Shampoo'})
0.0032579982389198707,frozenset({'Special Wheat Puffs'})
0.0032579982389198707,frozenset({'Big Time Frozen Chicken Breast'})
0.0032579982389198707,frozenset({'Big Time Frozen Broccoli'})
0.0032579982389198707,frozenset({'Golden Ice Cream'})
0.003228646903434106,frozenset({'Best Choice Beef Jerky'})
0.003228646903434106,frozenset({'Horatio Graham Crackers'})
0.003228646903434106,frozenset({'Better Turkey Noodle Soup'})
0.003228646903434106,frozenset({'PigTail Blueberry Waffles'})
0.003228646903434106,frozenset({'Bird Call Childrens Cold Remedy'})
0.003228646903434106,frozenset({'Johnson Oatmeal'})
0.003228646903434106,frozenset({'Lake Sliced Turkey'})
0.003228646903434106,frozenset({'Horatio Dried Apples'})
0.003228646903434106,frozenset({'Better Creamed Corn'})
0.003228646903434106,frozenset({'Thresher White Chocolate Bar'})
0.003228646903434106,frozenset({'Gulf Coast Bubble Gum'})
0.003228646903434106,frozenset({'Cormorant Counter Cleaner'})
0.003228646903434106,frozenset({'Gulf Coast Mint Chocolate Bar'})
0.003228646903434106,frozenset({'Ebony Limes'})
0.003228646903434106,frozenset({'Cormorant Large Sponge'})
0.003228646903434106,frozenset({'Faux Products Laundry Detergent'})
0.003228646903434106,frozenset({'Sphinx White Bread'})
0.003228646903434106,frozenset({'Good White Zinfandel Wine'})
0.003228646903434106,frozenset({'Portsmouth Imported Beer'})
0.003228646903434106,frozenset({'Carlson 1% Milk'})
0.003228646903434106,frozenset({'Sphinx Rye Bread'})
0.003228646903434106,frozenset({'Quick Extra Lean Hamburger'})
0.003228646903434106,frozenset({'Best Choice Avocado Dip'})
0.003228646903434106,frozenset({'Carlson Low Fat Sour Cream'})
0.003228646903434106,frozenset({'Colossal Spaghetti'})
0.003228646903434106,frozenset({'Colossal Ravioli'})
0.003228646903434106,frozenset({'Fantastic Pumpernickel Bread'})
0.003228646903434106,frozenset({'Red Spade Sliced Turkey'})
0.003228646903434106,frozenset({'Shady Lake Ravioli'})
0.003228646903434106,frozenset({'Fast Cheese Crackers'})
0.003228646903434106,frozenset({'Choice Mint Chocolate Bar'})
0.003228646903434106,frozenset({'Fast Graham Crackers'})
0.003228646903434106,frozenset({'Carrington Popsicles'})
0.003228646903434106,frozenset({'Carrington Lemon Popsicles'})
0.003228646903434106,frozenset({'Cormorant Scented Tissue'})
0.003228646903434106,frozenset({'Red Wing D-Size Batteries'})
0.003228646903434106,frozenset({'Ebony Golden Delcious Apples'})
0.003228646903434106,frozenset({'High Top Summer Squash'})
0.003228646903434106,frozenset({'Ebony Garlic'})
0.003228646903434106,frozenset({'Tell Tale Party Nuts'})
0.003228646903434106,frozenset({'High Quality Scissors'})
0.003228646903434106,frozenset({'Denny Silver Cleaner'})
0.003228646903434106,frozenset({'Sunset Copper Cleaner'})
0.003228646903434106,frozenset({'High Quality Bees Wax Candles'})
0.003228646903434106,frozenset({'Plato Canola Oil'})
0.003228646903434106,frozenset({'Ebony Cauliflower'})
0.003228646903434106,frozenset({'PigTail Popsicles'})
0.003228646903434106,frozenset({'Tri-State Party Nuts'})
0.003228646903434106,frozenset({'Plato Tomato Sauce'})
0.003228646903434106,frozenset({'Cutting Edge Sliced Chicken'})
0.003228646903434106,frozenset({'Cutting Edge Low Fat Bologna'})
0.0031992955679483416,frozenset({'Nationeel Dried Apricots'})
0.0031992955679483416,frozenset({'Super Corn Oil'})
0.0031992955679483416,frozenset({'Choice Mints'})
0.0031992955679483416,frozenset({'Shady Lake Rice Medly'})
0.0031992955679483416,frozenset({'Tri-State Macintosh Apples'})
0.0031992955679483416,frozenset({'Discover Thai Rice'})
0.0031992955679483416,frozenset({'Nationeel BBQ Potato Chips'})
0.0031992955679483416,frozenset({'Denny Toilet Paper'})
0.0031992955679483416,frozenset({'Cormorant Silver Cleaner'})
0.0031992955679483416,frozenset({'Tri-State Shitake Mushrooms'})
0.0031992955679483416,frozenset({'Excellent Apple Drink'})
0.0031992955679483416,frozenset({'Modell Pumpernickel Bread'})
0.0031992955679483416,frozenset({'Musial Semi-Sweet Chocolate Bar'})
0.0031992955679483416,frozenset({'Modell Muffins'})
0.0031992955679483416,frozenset({'Best Choice Graham Crackers'})
0.0031992955679483416,frozenset({'Landslide Low Fat Apple Butter'})
0.0031992955679483416,frozenset({'Best Choice Mini Donuts'})
0.0031992955679483416,frozenset({'Cormorant Plastic Forks'})
0.0031992955679483416,frozenset({'American Roasted Chicken'})
0.0031992955679483416,frozenset({'Just Right Canned Beets'})
0.0031992955679483416,frozenset({'Super Sesame Oil'})
0.0031992955679483416,frozenset({'Golden Lemon Popsicles'})
0.0031992955679483416,frozenset({'Nationeel Salted Pretzels'})
0.0031992955679483416,frozenset({'Gorilla Large Curd Cottage Cheese'})
0.0031992955679483416,frozenset({'Pleasant Fancy Canned Sardines'})
0.0031992955679483416,frozenset({'CDR Pepper'})
0.0031992955679483416,frozenset({'Pleasant Fancy Canned Anchovies'})
0.0031992955679483416,frozenset({'Great Cranberry Muffins'})
0.0031992955679483416,frozenset({'Nationeel Sesame Crackers'})
0.0031992955679483416,frozenset({'Tell Tale Dried Mushrooms'})
0.0031992955679483416,frozenset({'Bravo Canned Tomatos'})
0.0031992955679483416,frozenset({'Hermanos New Potatos'})
0.0031992955679483416,frozenset({'Booker Low Fat String Cheese'})
0.0031992955679483416,frozenset({'Plato Strawberry Jam'})
0.0031992955679483416,frozenset({'High Top Cauliflower'})
0.0031992955679483416,frozenset({'PigTail Waffles'})
0.0031992955679483416,frozenset({'Tell Tale Red Pepper'})
0.0031992955679483416,frozenset({'Fort West Avocado Dip'})
0.0031992955679483416,frozenset({'Golden Pancake Mix'})
0.0031992955679483416,frozenset({'BBB Best Vegetable Oil'})
0.0031992955679483416,frozenset({'Golden Frozen Broccoli'})
0.0031992955679483416,frozenset({'American Turkey Hot Dogs'})
0.0031992955679483416,frozenset({'Johnson Corn Puffs'})
0.0031992955679483416,frozenset({'Toucan Canned Peaches'})
0.0031992955679483416,frozenset({'Red Spade Sliced Ham'})
0.0031992955679483416,frozenset({'Big Time Beef TV Dinner'})
0.0031992955679483416,frozenset({'Imagine Ice Cream'})
0.0031992955679483416,frozenset({'Red Spade Cole Slaw'})
0.0031992955679483416,frozenset({'Just Right Canned String Beans'})
0.0031992955679483416,frozenset({'Nationeel Fudge Cookies'})
0.003169944232462577,frozenset({'PigTail Frozen Chicken Thighs'})
0.003169944232462577,frozenset({'Red Wing 60 Watt Lightbulb'})
0.003169944232462577,frozenset({'Tell Tale Red Delcious Apples'})
0.003169944232462577,frozenset({'Token Diet Cola'})
0.003169944232462577,frozenset({'PigTail Pancake Mix'})
0.003169944232462577,frozenset({'Super Strawberry Jam'})
0.003169944232462577,frozenset({'Plato Extra Chunky Peanut Butter'})
0.003169944232462577,frozenset({'Tri-State Fresh Lima Beans'})
0.003169944232462577,frozenset({'Sunset Toilet Bowl Cleaner'})
0.003169944232462577,frozenset({'Steady Multi-Symptom Cold Remedy'})
0.003169944232462577,frozenset({'Pearl Chardonnay'})
0.003169944232462577,frozenset({'National Large Eggs'})
0.003169944232462577,frozenset({'Nationeel Buttered Popcorn'})
0.003169944232462577,frozenset({'Red Spade Sliced Chicken'})
0.003169944232462577,frozenset({'Super Tomato Sauce'})
0.003169944232462577,frozenset({'Super Vegetable Oil'})
0.003169944232462577,frozenset({'Sunset Plastic Knives'})
0.003169944232462577,frozenset({'Quick Seasoned Hamburger'})
0.003169944232462577,frozenset({'Tri-State Baby Onion'})
0.003169944232462577,frozenset({'Top Measure Light Wine'})
0.003169944232462577,frozenset({'Hermanos Mushrooms'})
0.003169944232462577,frozenset({'Just Right Fancy Canned Clams'})
0.003169944232462577,frozenset({'Faux Products Mint Mouthwash'})
0.003169944232462577,frozenset({'Denny Plastic Forks'})
0.003169944232462577,frozenset({'American Sliced Turkey'})
0.003169944232462577,frozenset({'Denny Scissors'})
0.003169944232462577,frozenset({'Jeffers Oatmeal'})
0.003169944232462577,frozenset({'Discover Rice Medly'})
0.003169944232462577,frozenset({'Ebony Elephant Garlic'})
0.003169944232462577,frozenset({'Big Time Frozen Peas'})
0.003169944232462577,frozenset({'Big Time Popsicles'})
0.003169944232462577,frozenset({'Good Light Wine'})
0.003169944232462577,frozenset({'Faux Products Dishwasher Detergent'})
0.003169944232462577,frozenset({'Even Better Sharp Cheddar Cheese'})
0.003169944232462577,frozenset({'Excellent Diet Soda'})
0.003169944232462577,frozenset({'Blue Label Fancy Canned Oysters'})
0.003169944232462577,frozenset({'Fantastic Muffins'})
0.003169944232462577,frozenset({'Blue Label Chicken Ramen Soup'})
0.003169944232462577,frozenset({'Horatio Golden Raisins'})
0.003169944232462577,frozenset({'Golden Frozen Cauliflower'})
0.003169944232462577,frozenset({'Fast Frosted Donuts'})
0.003169944232462577,frozenset({'High Top Lemons'})
0.003169944232462577,frozenset({'Lake Turkey Hot Dogs'})
0.003169944232462577,frozenset({'Landslide Grape Preserves'})
0.003169944232462577,frozenset({'Landslide Decaf Coffee'})
0.003169944232462577,frozenset({'Landslide Strawberry Preserves'})
0.003169944232462577,frozenset({'Landslide Brown Sugar'})
0.003169944232462577,frozenset({'Mighty Good Monthly Home Magazine'})
0.003169944232462577,frozenset({'Landslide Strawberry Jam'})
0.003169944232462577,frozenset({'Bravo Noodle Soup'})
0.003169944232462577,frozenset({'Consolidated Angled Toothbrush'})
0.003169944232462577,frozenset({'Hermanos Party Nuts'})
0.003169944232462577,frozenset({'Best Choice Cheese Dip'})
0.003169944232462577,frozenset({'Gorilla Blueberry Yogurt'})
0.0031405928969768125,frozenset({'Faux Products Deodorant'})
0.0031405928969768125,frozenset({'Best Choice Fudge Brownies'})
0.0031405928969768125,frozenset({'Fast Salted Pretzels'})
0.0031405928969768125,frozenset({'Golden Frozen Pancakes'})
0.0031405928969768125,frozenset({'Faux Products Whitening Toothpast'})
0.0031405928969768125,frozenset({'Pleasant Chicken Soup'})
0.0031405928969768125,frozenset({'Radius Grits'})
0.0031405928969768125,frozenset({'Gorilla Mild Cheddar Cheese'})
0.0031405928969768125,frozenset({'Giant Large Eggs'})
0.0031405928969768125,frozenset({'Gorilla Low Fat String Cheese'})
0.0031405928969768125,frozenset({'Golden Apple Cinnamon Waffles'})
0.0031405928969768125,frozenset({'Red Wing Paper Plates'})
0.0031405928969768125,frozenset({'Giant Small Eggs'})
0.0031405928969768125,frozenset({'Ebony Shitake Mushrooms'})
0.0031405928969768125,frozenset({'Bird Call HCL Nasal Spray'})
0.0031405928969768125,frozenset({'Cutting Edge Pimento Loaf'})
0.0031405928969768125,frozenset({'Carrington Frozen Pancakes'})
0.0031405928969768125,frozenset({'Carrington Frozen Peas'})
0.0031405928969768125,frozenset({'Carrington Frozen Sausage Pizza'})
0.0031405928969768125,frozenset({'CDR Grape Jam'})
0.0031405928969768125,frozenset({'Super Decaf Coffee'})
0.0031405928969768125,frozenset({'CDR Apple Jelly'})
0.0031405928969768125,frozenset({'Consolidated Toothpaste'})
0.0031405928969768125,frozenset({'Sunset Room Freshener'})
0.0031405928969768125,frozenset({'Sunset Frying Pan'})
0.0031405928969768125,frozenset({'Denny 100 Watt Lightbulb'})
0.0031405928969768125,frozenset({'Fast Beef Jerky'})
0.0031405928969768125,frozenset({'Denny 25 Watt Lightbulb'})
0.0031405928969768125,frozenset({'Sunset AA-Size Batteries'})
0.0031405928969768125,frozenset({'Steady Laundry Detergent'})
0.0031405928969768125,frozenset({'Ebony New Potatos'})
0.0031405928969768125,frozenset({'Booker Blueberry Yogurt'})
0.0031405928969768125,frozenset({'Ebony Prepared Salad'})
0.0031405928969768125,frozenset({'High Quality Copper Cleaner'})
0.0031405928969768125,frozenset({'Even Better Low Fat String Cheese'})
0.0031405928969768125,frozenset({'Blue Label Regular Ramen Soup'})
0.0031405928969768125,frozenset({'BBB Best Regular Coffee'})
0.0031405928969768125,frozenset({'Carrington Frozen Carrots'})
0.0031405928969768125,frozenset({'Tri-State Limes'})
0.0031405928969768125,frozenset({'Walrus Chablis Wine'})
0.0031405928969768125,frozenset({'Imagine Frozen Pepperoni Pizza'})
0.0031405928969768125,frozenset({'Imagine Low Fat Waffles'})
0.0031405928969768125,frozenset({'High Top Tangerines'})
0.0031405928969768125,frozenset({'PigTail Home Style French Fries'})
0.0031405928969768125,frozenset({'BBB Best Creamy Peanut Butter'})
0.0031405928969768125,frozenset({'PigTail Frozen Pepperoni Pizza'})
0.0031405928969768125,frozenset({'Amigo Scallops'})
0.0031405928969768125,frozenset({'Modell Blueberry Muffins'})
0.0031405928969768125,frozenset({'Medalist Spaghetti'})
0.0031405928969768125,frozenset({'Horatio Frosted Donuts'})
0.003111241561491048,frozenset({'BBB Best Apple Jelly'})
0.003111241561491048,frozenset({'Fast Grape Fruit Roll'})
0.003111241561491048,frozenset({'Modell English Muffins'})
0.003111241561491048,frozenset({'Imagine Frozen Chicken Thighs'})
0.003111241561491048,frozenset({'Nationeel Salsa Dip'})
0.003111241561491048,frozenset({'Horatio Grape Fruit Roll'})
0.003111241561491048,frozenset({'Horatio Potato Chips'})
0.003111241561491048,frozenset({'Even Better Whole Milk'})
0.003111241561491048,frozenset({'Tell Tale Tangerines'})
0.003111241561491048,frozenset({'Ebony Plums'})
0.003111241561491048,frozenset({'Blue Label Canned Tuna in Water'})
0.003111241561491048,frozenset({'Blue Label Large Canned Shrimp'})
0.003111241561491048,frozenset({'Horatio Salsa Dip'})
0.003111241561491048,frozenset({'Blue Label Noodle Soup'})
0.003111241561491048,frozenset({'Ebony Canned Peanuts'})
0.003111241561491048,frozenset({'Steady Extra Moisture Shampoo'})
0.003111241561491048,frozenset({'Consolidated Childrens Aspirin'})
0.003111241561491048,frozenset({'Super Low Fat Apple Butter'})
0.003111241561491048,frozenset({'Carrington Home Style French Fries'})
0.003111241561491048,frozenset({'Choice Malted Milk Balls'})
0.003111241561491048,frozenset({'Tell Tale Cauliflower'})
0.003111241561491048,frozenset({'Club Jack Cheese'})
0.003111241561491048,frozenset({'Colony English Muffins'})
0.003111241561491048,frozenset({'Tell Tale Elephant Garlic'})
0.003111241561491048,frozenset({'Consolidated 200 MG Ibuprofen'})
0.003111241561491048,frozenset({'Bravo Chicken Noodle Soup'})
0.003111241561491048,frozenset({'Fast Raisins'})
0.003111241561491048,frozenset({'American Beef Bologna'})
0.003111241561491048,frozenset({'Cormorant Copper Pot Scrubber'})
0.003111241561491048,frozenset({'Cormorant Frying Pan'})
0.003111241561491048,frozenset({'Cormorant Soft Napkins'})
0.003111241561491048,frozenset({'Cutting Edge Cole Slaw'})
0.003111241561491048,frozenset({'Cutting Edge Potato Salad'})
0.003111241561491048,frozenset({'Just Right Canned Tomatos'})
0.003111241561491048,frozenset({'Johnson Wheat Puffs'})
0.003111241561491048,frozenset({'BBB Best Grape Jam'})
0.003111241561491048,frozenset({'Washington Cola'})
0.003111241561491048,frozenset({'Great Muffins'})
0.003111241561491048,frozenset({'Best Choice Grape Fruit Roll'})
0.003111241561491048,frozenset({'Red Spade Low Fat Bologna'})
0.003111241561491048,frozenset({'Hermanos Sweet Onion'})
0.003111241561491048,frozenset({'BBB Best Oregano'})
0.003111241561491048,frozenset({'Gulf Coast Mints'})
0.003111241561491048,frozenset({'Gorilla Low Fat Sour Cream'})
0.003111241561491048,frozenset({'Giant Large Brown Eggs'})
0.003111241561491048,frozenset({'Hermanos Fancy Plums'})
0.003111241561491048,frozenset({'Pleasant Canned Beets'})
0.003111241561491048,frozenset({'Hilltop Laundry Detergent'})
0.003111241561491048,frozenset({'PigTail Frozen Mushroom Pizza'})
0.0030818902260052834,frozenset({'Cormorant 100 Watt Lightbulb'})
0.0030818902260052834,frozenset({'Lake Chicken Hot Dogs'})
0.0030818902260052834,frozenset({'Sunset Plastic Spoons'})
0.0030818902260052834,frozenset({'Cormorant 75 Watt Lightbulb'})
0.0030818902260052834,frozenset({'Booker Head Cheese'})
0.0030818902260052834,frozenset({'Gorilla Strawberry Yogurt'})
0.0030818902260052834,frozenset({'Curlew Scallops'})
0.0030818902260052834,frozenset({'Bravo Canned Tuna in Oil'})
0.0030818902260052834,frozenset({'Plato Apple Jelly'})
0.0030818902260052834,frozenset({'American Corned Beef'})
0.0030818902260052834,frozenset({'Tri-State Walnuts'})
0.0030818902260052834,frozenset({'Just Right Fancy Canned Sardines'})
0.0030818902260052834,frozenset({'Good Merlot Wine'})
0.0030818902260052834,frozenset({'Plato Brown Sugar'})
0.0030818902260052834,frozenset({'Pleasant Canned Tomatos'})
0.0030818902260052834,frozenset({'Lake Corned Beef'})
0.0030818902260052834,frozenset({'Better Canned Beets'})
0.0030818902260052834,frozenset({'Best Choice Sesame Crackers'})
0.0030818902260052834,frozenset({'Club Mild Cheddar Cheese'})
0.0030818902260052834,frozenset({'Lake Roasted Chicken'})
0.0030818902260052834,frozenset({'Lake Sliced Ham'})
0.0030818902260052834,frozenset({'Choice White Chocolate Bar'})
0.0030818902260052834,frozenset({'Plato Vegetable Oil'})
0.0030818902260052834,frozenset({'High Top Baby Onion'})
0.0030818902260052834,frozenset({'Super French Roast Coffee'})
0.0030818902260052834,frozenset({'Akron City Map'})
0.0030818902260052834,frozenset({'High Top Asparagus'})
0.0030818902260052834,frozenset({'Plato Creamy Peanut Butter'})
0.0030818902260052834,frozenset({'Moms Turkey Hot Dogs'})
0.0030818902260052834,frozenset({'Denny Screw Driver'})
0.0030818902260052834,frozenset({'Excel Monthly Auto Magazine'})
0.0030818902260052834,frozenset({'Hilltop Childrens Cold Remedy'})
0.0030818902260052834,frozenset({'Excellent Apple Juice'})
0.0030818902260052834,frozenset({'Golden Frozen Sausage Pizza'})
0.0030818902260052834,frozenset({'Sphinx Pumpernickel Bread'})
0.0030818902260052834,frozenset({'High Top Sweet Onion'})
0.0030818902260052834,frozenset({'Hilltop Tartar Control Toothpaste'})
0.0030818902260052834,frozenset({'Fast Dried Apples'})
0.0030818902260052834,frozenset({'BBB Best Strawberry Preserves'})
0.0030818902260052834,frozenset({'PigTail Frozen Sausage Pizza'})
0.0030818902260052834,frozenset({'Even Better 2% Milk'})
0.0030818902260052834,frozenset({'Skinner Diet Cola'})
0.0030818902260052834,frozenset({'Skinner Cola'})
0.0030818902260052834,frozenset({'Big Time Ice Cream Sandwich'})
0.0030818902260052834,frozenset({'Tri-State Mushrooms'})
0.0030818902260052834,frozenset({'Horatio Fudge Brownies'})
0.0030818902260052834,frozenset({'Blue Label Canned Yams'})
0.0030818902260052834,frozenset({'Toretti Rosy Sunglasses'})
0.0030818902260052834,frozenset({'Thresher Mints'})
0.0030818902260052834,frozenset({'Tri-State Red Delcious Apples'})
0.0030818902260052834,frozenset({'Big City Canned Mixed Fruit'})
0.0030818902260052834,frozenset({'Portsmouth Merlot Wine'})
0.0030818902260052834,frozenset({'Blue Label Turkey Noodle Soup'})
0.0030818902260052834,frozenset({'Imagine Frozen Sausage Pizza'})
0.0030818902260052834,frozenset({'Big Time Frozen Pancakes'})
0.0030818902260052834,frozenset({'High Top Potatos'})
0.0030818902260052834,frozenset({'Horatio Fondue Mix'})
0.0030818902260052834,frozenset({'Imagine Lime Popsicles'})
0.0030818902260052834,frozenset({'Tri-State Prepared Salad'})
0.0030818902260052834,frozenset({'Steady Dishwasher Detergent'})
0.003052538890519519,frozenset({'Carlson Low Fat Cottage Cheese'})
0.003052538890519519,frozenset({'Bird Call Dishwasher Detergent'})
0.003052538890519519,frozenset({'Walrus Merlot Wine'})
0.003052538890519519,frozenset({'CDR Low Fat Apple Butter'})
0.003052538890519519,frozenset({'BBB Best Grape Preserves'})
0.003052538890519519,frozenset({'CDR Canola Oil'})
0.003052538890519519,frozenset({'Token Berry Juice'})
0.003052538890519519,frozenset({'Big Time Turkey TV Dinner'})
0.003052538890519519,frozenset({'Blue Label Canned Peas'})
0.003052538890519519,frozenset({'Booker Buttermilk'})
0.003052538890519519,frozenset({'Tell Tale Fancy Plums'})
0.003052538890519519,frozenset({'Carlson Strawberry Yogurt'})
0.003052538890519519,frozenset({'Better Canned Yams'})
0.003052538890519519,frozenset({'BBB Best Pepper'})
0.003052538890519519,frozenset({'Tri-State Cantelope'})
0.003052538890519519,frozenset({'Tell Tale Oranges'})
0.003052538890519519,frozenset({'Tell Tale Green Pepper'})
0.003052538890519519,frozenset({'American Pimento Loaf'})
0.003052538890519519,frozenset({'Booker Low Fat Sour Cream'})
0.003052538890519519,frozenset({'American Sliced Ham'})
0.003052538890519519,frozenset({'Bird Call Childrens Aspirin'})
0.003052538890519519,frozenset({'BBB Best Grape Jelly'})
0.003052538890519519,frozenset({'Even Better Jack Cheese'})
0.003052538890519519,frozenset({'Carrington Frozen Broccoli'})
0.003052538890519519,frozenset({'Horatio Strawberry Fruit Roll'})
0.003052538890519519,frozenset({'Horatio Dried Dates'})
0.003052538890519519,frozenset({'Steady Childrens Aspirin'})
0.003052538890519519,frozenset({'Portsmouth Chablis Wine'})
0.003052538890519519,frozenset({'High Top Macintosh Apples'})
0.003052538890519519,frozenset({'High Quality Toilet Paper'})
0.003052538890519519,frozenset({'Fantastic Cranberry Muffins'})
0.003052538890519519,frozenset({'Skinner Apple Drink'})
0.003052538890519519,frozenset({'Red Wing Screw Driver'})
0.003052538890519519,frozenset({'Pleasant Beef Soup'})
0.003052538890519519,frozenset({'Gulf Coast Spicy Mints'})
0.003052538890519519,frozenset({'Fast Low Fat Popcorn'})
0.003052538890519519,frozenset({'Pleasant Vegetable Soup'})
0.003052538890519519,frozenset({'Faux Products HCL Nasal Spray'})
0.003052538890519519,frozenset({'Fort West Buttered Popcorn'})
0.003052538890519519,frozenset({'Red Wing 100 Watt Lightbulb'})
0.003052538890519519,frozenset({'Portsmouth White Zinfandel Wine'})
0.003052538890519519,frozenset({'Golden Lime Popsicles'})
0.003052538890519519,frozenset({'PigTail Beef TV Dinner'})
0.003052538890519519,frozenset({'Golden Low Fat French Fries'})
0.003052538890519519,frozenset({'Imagine Frozen Chicken Breast'})
0.003052538890519519,frozenset({'Super Grape Jelly'})
0.003052538890519519,frozenset({'Imagine Ice Cream Sandwich'})
0.003052538890519519,frozenset({'Super Columbian Coffee'})
0.003052538890519519,frozenset({'Consolidated 200 MG Acetominifen'})
0.003052538890519519,frozenset({'Club Cheese Spread'})
0.003052538890519519,frozenset({'Sunset Silver Cleaner'})
0.003052538890519519,frozenset({'Nationeel Chocolate Chip Cookies'})
0.003052538890519519,frozenset({'Carrington Frozen Cauliflower'})
0.003052538890519519,frozenset({'Cutting Edge Foot-Long Hot Dogs'})
0.003052538890519519,frozenset({'Landslide Salt'})
0.003023187555033754,frozenset({'Landslide Corn Oil'})
0.003023187555033754,frozenset({'Kiwi Scallops'})
0.003023187555033754,frozenset({'Best Choice Sugar Cookies'})
0.003023187555033754,frozenset({'Gorilla Sour Cream'})
0.003023187555033754,frozenset({'Kiwi Lox'})
0.003023187555033754,frozenset({'Best Choice Raspberry Fruit Roll'})
0.003023187555033754,frozenset({'Hermanos Limes'})
0.003023187555033754,frozenset({'Just Right Noodle Soup'})
0.003023187555033754,frozenset({'Plato Salt'})
0.003023187555033754,frozenset({'Hermanos Walnuts'})
0.003023187555033754,frozenset({'High Quality 100 Watt Lightbulb'})
0.003023187555033754,frozenset({'Nationeel Frosted Donuts'})
0.003023187555033754,frozenset({'Tri-State Lemons'})
0.003023187555033754,frozenset({'High Top Garlic'})
0.003023187555033754,frozenset({'Just Right Beef Soup'})
0.003023187555033754,frozenset({'PigTail Frozen Carrots'})
0.003023187555033754,frozenset({'Imagine Low Fat French Fries'})
0.003023187555033754,frozenset({'Nationeel Low Fat Chips'})
0.003023187555033754,frozenset({'PigTail Fajita French Fries'})
0.003023187555033754,frozenset({'Faux Products Buffered Aspirin'})
0.003023187555033754,frozenset({'Faux Products Childrens Cold Remedy'})
0.003023187555033754,frozenset({'Bird Call Apricot Shampoo'})
0.003023187555033754,frozenset({'Carlson Mild Cheddar Cheese'})
0.003023187555033754,frozenset({'CDR Regular Coffee'})
0.003023187555033754,frozenset({'Super Oregano'})
0.003023187555033754,frozenset({'CDR Decaf Coffee'})
0.003023187555033754,frozenset({'Choice Semi-Sweet Chocolate Bar'})
0.003023187555033754,frozenset({'Super Brown Sugar'})
0.003023187555033754,frozenset({'Colony White Bread'})
