support,itemsets
0.003438243850833113,frozenset({'Tell Tale Fuji Apples'})
0.003438243850833113,frozenset({'CDR Strawberry Jam'})
0.003438243850833113,frozenset({'PigTail Frozen Broccoli'})
0.003438243850833113,frozenset({'Bravo Chicken Ramen Soup'})
0.003438243850833113,frozenset({'CDR Tomato Sauce'})
0.003438243850833113,frozenset({'PigTail Frozen Chicken Wings'})
0.003438243850833113,frozenset({'Better Vegetable Soup'})
0.003438243850833113,frozenset({'Fast Mini Donuts'})
0.003438243850833113,frozenset({'Super Apple Preserves'})
0.003438243850833113,frozenset({'Moms Pimento Loaf'})
0.003438243850833113,frozenset({'CDR Vegetable Oil'})
0.003438243850833113,frozenset({'Fast Sugar Cookies'})
0.003438243850833113,frozenset({'Ebony Beets'})
0.003438243850833113,frozenset({'Better Fancy Canned Anchovies'})
0.003438243850833113,frozenset({'Tell Tale Beets'})
0.003438243850833113,frozenset({'Nationeel Low Fat Chips'})
0.003438243850833113,frozenset({'Good Light Beer'})
0.003438243850833113,frozenset({'Nationeel Low Fat Popcorn'})
0.003438243850833113,frozenset({'CDR Creamy Peanut Butter'})
0.003438243850833113,frozenset({'Faux Products 200 MG Acetominifen'})
0.003438243850833113,frozenset({'Nationeel Raspberry Fruit Roll'})
0.003438243850833113,frozenset({'Musial Mints'})
0.003438243850833113,frozenset({'Super Grape Jelly'})
0.003438243850833113,frozenset({'Monarch Rice Medly'})
0.003438243850833113,frozenset({'Dual City Scallops'})
0.003438243850833113,frozenset({'Pearl Chardonnay Wine'})
0.003438243850833113,frozenset({'Pearl Merlot Wine'})
0.003438243850833113,frozenset({'Better Canned Tuna in Oil'})
0.003438243850833113,frozenset({'Super Hot Chocolate'})
0.003438243850833113,frozenset({'PigTail Lemon Popsicles'})
0.003438243850833113,frozenset({'Sunset Scented Toilet Tissue'})
0.003438243850833113,frozenset({'PigTail Pancake Mix'})
0.003438243850833113,frozenset({'Big Time Frozen Chicken Thighs'})
0.003438243850833113,frozenset({'Red Wing Counter Cleaner'})
0.003438243850833113,frozenset({'Big Time Frozen Peas'})
0.003438243850833113,frozenset({'Fort West Dried Apples'})
0.003438243850833113,frozenset({'Fort West Dried Apricots'})
0.003438243850833113,frozenset({'Bird Call Mint Mouthwash'})
0.003438243850833113,frozenset({'Fort West Salted Pretzels'})
0.003438243850833113,frozenset({'Fort West Low Fat Chips'})
0.003438243850833113,frozenset({'Fort West Low Fat BBQ Chips'})
0.003438243850833113,frozenset({'Bird Call Conditioning Shampoo'})
0.003438243850833113,frozenset({'Steady Angled Toothbrush'})
0.003438243850833113,frozenset({'Big Time Lemon Popsicles'})
0.003438243850833113,frozenset({'Bird Call 200 MG Ibuprofen'})
0.003438243850833113,frozenset({'Ebony Onions'})
0.003438243850833113,frozenset({'Skinner Cream Soda'})
0.003438243850833113,frozenset({'Skinner Diet Cola'})
0.003438243850833113,frozenset({'Ebony Oranges'})
0.003438243850833113,frozenset({'Skinner Mango Drink'})
0.003438243850833113,frozenset({'Big Time Lime Popsicles'})
0.003438243850833113,frozenset({'Big Time Orange Popsicles'})
0.003438243850833113,frozenset({'Sunset AAA-Size Batteries'})
0.003438243850833113,frozenset({'Framton Eyeglass Screwdriver'})
0.003438243850833113,frozenset({'PigTail Waffles'})
0.003438243850833113,frozenset({'Red Wing 25 Watt Lightbulb'})
0.003438243850833113,frozenset({'Plato Apple Jelly'})
0.003438243850833113,frozenset({'Ebony Cauliflower'})
0.003438243850833113,frozenset({'Golden Grape Popsicles'})
0.003438243850833113,frozenset({'Plato Hot Chocolate'})
0.003438243850833113,frozenset({'Golden Frozen Corn'})
0.003438243850833113,frozenset({'Plato Vegetable Oil'})
0.003438243850833113,frozenset({'Giant Small Eggs'})
0.003438243850833113,frozenset({'Pleasant Fancy Canned Sardines'})
0.003438243850833113,frozenset({'Booker Cheese Spread'})
0.003438243850833113,frozenset({'Gauss Monthly Home Magazine'})
0.003438243850833113,frozenset({'Big Time Frozen Carrots'})
0.003438243850833113,frozenset({'Sunset Plastic Forks'})
0.003438243850833113,frozenset({'Footnote Seasoned Hamburger'})
0.003438243850833113,frozenset({'Portsmouth Merlot Wine'})
0.003438243850833113,frozenset({'Booker 2% Milk'})
0.003438243850833113,frozenset({'Big Time Frozen Cauliflower'})
0.003438243850833113,frozenset({'Blue Medal Small Eggs'})
0.003438243850833113,frozenset({'Blue Medal Large Brown Eggs'})
0.003438243850833113,frozenset({'Big Time Frozen Cheese Pizza'})
0.003438243850833113,frozenset({'Best Wheat Puffs'})
0.003438243850833113,frozenset({'Fast Low Fat Popcorn'})
0.003438243850833113,frozenset({'Moms Chicken Hot Dogs'})
0.003438243850833113,frozenset({'Club Sharp Cheddar Cheese'})
0.003438243850833113,frozenset({'BBB Best Brown Sugar'})
0.003438243850833113,frozenset({'Cutting Edge Turkey Hot Dogs'})
0.003438243850833113,frozenset({'High Quality 100 Watt Lightbulb'})
0.003438243850833113,frozenset({'Excellent Berry Juice'})
0.003438243850833113,frozenset({'Tri-State Green Pepper'})
0.003438243850833113,frozenset({'Colony Bagels'})
0.003438243850833113,frozenset({'Horatio Raspberry Fruit Roll'})
0.003438243850833113,frozenset({'Tri-State Firm Tofu'})
0.003438243850833113,frozenset({'Imagine Ice Cream Sandwich'})
0.003438243850833113,frozenset({'Imagine Pancake Mix'})
0.003438243850833113,frozenset({'Best Choice BBQ Potato Chips'})
0.003438243850833113,frozenset({'Toucan Canned Peaches'})
0.003438243850833113,frozenset({'Jardon Rice Medly'})
0.003438243850833113,frozenset({'Excel Monthly Computer Magazine'})
0.003438243850833113,frozenset({'Top Measure Chardonnay Wine'})
0.003438243850833113,frozenset({'BBB Best Oregano'})
0.003438243850833113,frozenset({'Club Head Cheese'})
0.003438243850833113,frozenset({'BBB Best Strawberry Jam'})
0.003438243850833113,frozenset({'BBB Best White Sugar'})
0.003438243850833113,frozenset({'Fast Cheese Dip'})
0.003438243850833113,frozenset({'Tri-State Party Nuts'})
0.003438243850833113,frozenset({'Horatio BBQ Potato Chips'})
0.003438243850833113,frozenset({'Hilltop Tartar Control Toothpaste'})
0.003438243850833113,frozenset({'Tri-State Red Delcious Apples'})
0.003438243850833113,frozenset({'Washington Cranberry Juice'})
0.003438243850833113,frozenset({'High Quality Scented Tissue'})
0.003438243850833113,frozenset({'High Quality Economy Toilet Brush'})
0.003438243850833113,frozenset({'American Foot-Long Hot Dogs'})
0.003438243850833113,frozenset({'Cormorant Toilet Paper'})
0.003438243850833113,frozenset({'High Top Cauliflower'})
0.003438243850833113,frozenset({'Cutting Edge Sliced Turkey'})
0.003438243850833113,frozenset({'Cormorant Scissors'})
0.003438243850833113,frozenset({'High Top Fresh Lima Beans'})
0.003438243850833113,frozenset({'Fabulous Mango Drink'})
0.003438243850833113,frozenset({'Cormorant Room Freshener'})
0.003438243850833113,frozenset({'High Top Onions'})
0.003438243850833113,frozenset({'Tri-State Sweet Onion'})
0.003438243850833113,frozenset({'High Top Tangerines'})
0.003438243850833113,frozenset({'High Quality C-Size Batteries'})
0.003438243850833113,frozenset({'Tri-State Squash'})
0.003438243850833113,frozenset({'Hilltop Deodorant'})
0.003438243850833113,frozenset({'Hilltop Dishwasher Detergent'})
0.003438243850833113,frozenset({'Consolidated Deodorant'})
0.003438243850833113,frozenset({'Hermanos Lettuce'})
0.003438243850833113,frozenset({'Big Time Low Fat French Fries'})
0.003438243850833113,frozenset({'Landslide Extra Chunky Peanut Butter'})
0.003438243850833113,frozenset({'Tell Tale Summer Squash'})
0.003438243850833113,frozenset({'Carrington Chicken TV Dinner'})
0.003438243850833113,frozenset({'Tell Tale Plums'})
0.003438243850833113,frozenset({'Landslide Creamy Peanut Butter'})
0.003438243850833113,frozenset({'Even Better Strawberry Yogurt'})
0.003438243850833113,frozenset({'Tell Tale Red Pepper'})
0.003438243850833113,frozenset({'Great White Bread'})
0.003438243850833113,frozenset({'Carlson Whole Milk'})
0.003438243850833113,frozenset({'Carlson Sour Cream'})
0.003438243850833113,frozenset({'Landslide Strawberry Jelly'})
0.003438243850833113,frozenset({'Dollar Monthly Computer Magazine'})
0.003438243850833113,frozenset({'Tell Tale Mixed Nuts'})
0.003438243850833113,frozenset({'Excel Monthly Auto Magazine'})
0.003438243850833113,frozenset({'Mighty Good Monthly Computer Magazine'})
0.003438243850833113,frozenset({'Mighty Good Monthly Home Magazine'})
0.003438243850833113,frozenset({'Carlson Low Fat String Cheese'})
0.003438243850833113,frozenset({'Thresher Mint Chocolate Bar'})
0.003438243850833113,frozenset({'Best Choice Graham Crackers'})
0.003438243850833113,frozenset({'Dollar Monthly Home Magazine'})
0.003438243850833113,frozenset({'Carlson Large Curd Cottage Cheese'})
0.003438243850833113,frozenset({'Hermanos Cauliflower'})
0.003438243850833113,frozenset({'Best Choice Dried Dates'})
0.003438243850833113,frozenset({'Hermanos Baby Onion'})
0.003438243850833113,frozenset({'Carlson Head Cheese'})
0.003438243850833113,frozenset({'Best Choice Fudge Cookies'})
0.003438243850833113,frozenset({'Carlson Havarti Cheese'})
0.003173763554615181,frozenset({'Fort West Frosted Cookies'})
0.003173763554615181,frozenset({'Atomic Tasty Candy Bar'})
0.003173763554615181,frozenset({'Tell Tale Cantelope'})
0.003173763554615181,frozenset({'Fast Fudge Cookies'})
0.003173763554615181,frozenset({'Tell Tale Asparagus'})
0.003173763554615181,frozenset({'BBB Best Apple Jelly'})
0.003173763554615181,frozenset({'Fort West Buttered Popcorn'})
0.003173763554615181,frozenset({'Washington Apple Juice'})
0.003173763554615181,frozenset({'Tri-State Summer Squash'})
0.003173763554615181,frozenset({'Special Wheat Puffs'})
0.003173763554615181,frozenset({'Tell Tale Limes'})
0.003173763554615181,frozenset({'Atomic Mints'})
0.003173763554615181,frozenset({'Steady Childrens Cold Remedy'})
0.003173763554615181,frozenset({'Big Time Ice Cream Sandwich'})
0.003173763554615181,frozenset({'Swell Canned Peaches'})
0.003173763554615181,frozenset({'Tell Tale Mandarin Oranges'})
0.003173763554615181,frozenset({'Fabulous Cream Soda'})
0.003173763554615181,frozenset({'Tell Tale Oranges'})
0.003173763554615181,frozenset({'Best Choice Dried Apricots'})
0.003173763554615181,frozenset({'Super White Sugar'})
0.003173763554615181,frozenset({'Tri-State Plums'})
0.003173763554615181,frozenset({'Super French Roast Coffee'})
0.003173763554615181,frozenset({'Fast Beef Jerky'})
0.003173763554615181,frozenset({'Best Choice Frosted Cookies'})
0.003173763554615181,frozenset({'Fast Chocolate Donuts'})
0.003173763554615181,frozenset({'Excel Monthly Fashion Magazine'})
0.003173763554615181,frozenset({'Super Regular Coffee'})
0.003173763554615181,frozenset({'Even Better Muenster Cheese'})
0.003173763554615181,frozenset({'Faux Products Mint Mouthwash'})
0.003173763554615181,frozenset({'Tri-State Almonds'})
0.003173763554615181,frozenset({'Ebony Tomatos'})
0.003173763554615181,frozenset({'Sunset Scissors'})
0.003173763554615181,frozenset({'Faux Products Whitening Toothpast'})
0.003173763554615181,frozenset({'Better Chicken Soup'})
0.003173763554615181,frozenset({'Sunset Plastic Spoons'})
0.003173763554615181,frozenset({'Fantastic Wheat Bread'})
0.003173763554615181,frozenset({'Better Chicken Noodle Soup'})
0.003173763554615181,frozenset({'BBB Best Chunky Peanut Butter'})
0.003173763554615181,frozenset({'Excel Monthly Sports Magazine'})
0.003173763554615181,frozenset({'Tri-State Elephant Garlic'})
0.003173763554615181,frozenset({'Tri-State Fancy Plums'})
0.003173763554615181,frozenset({'Super Strawberry Jam'})
0.003173763554615181,frozenset({'Tri-State Honey Dew'})
0.003173763554615181,frozenset({'Tri-State Macintosh Apples'})
0.003173763554615181,frozenset({'Best Choice Cheese Crackers'})
0.003173763554615181,frozenset({'Better Canned Tuna in Water'})
0.003173763554615181,frozenset({'Super Tomato Sauce'})
0.003173763554615181,frozenset({'Sunset Copper Pot Scrubber'})
0.003173763554615181,frozenset({'Toretti Rosy Sunglasses'})
0.003173763554615181,frozenset({'Cutting Edge Cole Slaw'})
0.003173763554615181,frozenset({'Special Oatmeal'})
0.003173763554615181,frozenset({'Denny Screw Driver'})
0.003173763554615181,frozenset({'Hermanos Plums'})
0.003173763554615181,frozenset({'Denny Frying Pan'})
0.003173763554615181,frozenset({'Jardon Spaghetti'})
0.003173763554615181,frozenset({'Jeffers Corn Puffs'})
0.003173763554615181,frozenset({'Jeffers Oatmeal'})
0.003173763554615181,frozenset({'Hermanos Mushrooms'})
0.003173763554615181,frozenset({'Club Jack Cheese'})
0.003173763554615181,frozenset({'Club Havarti Cheese'})
0.003173763554615181,frozenset({'Club Buttermilk'})
0.003173763554615181,frozenset({'Just Right Beef Soup'})
0.003173763554615181,frozenset({'Denny Glass Cleaner'})
0.003173763554615181,frozenset({'Choice Bubble Gum'})
0.003173763554615181,frozenset({'Hermanos Elephant Garlic'})
0.003173763554615181,frozenset({'Just Right Chicken Soup'})
0.003173763554615181,frozenset({'Denny Counter Cleaner'})
0.003173763554615181,frozenset({'Just Right Rice Soup'})
0.003173763554615181,frozenset({'King Rosy Sunglasses'})
0.003173763554615181,frozenset({'Denny Silver Cleaner'})
0.003173763554615181,frozenset({'Lake Cole Slaw'})
0.003173763554615181,frozenset({'Gulf Coast White Chocolate Bar'})
0.003173763554615181,frozenset({'Lake Low Fat Cole Slaw'})
0.003173763554615181,frozenset({'Lake Sliced Chicken'})
0.003173763554615181,frozenset({'Gulf Coast Malted Milk Balls'})
0.003173763554615181,frozenset({'Landslide Apple Preserves'})
0.003173763554615181,frozenset({'Landslide Chunky Peanut Butter'})
0.003173763554615181,frozenset({'Carrington Frozen Broccoli'})
0.003173763554615181,frozenset({'Landslide Grape Jelly'})
0.003173763554615181,frozenset({'Carrington Blueberry Waffles'})
0.003173763554615181,frozenset({'Hermanos Potatos'})
0.003173763554615181,frozenset({'Denny Copper Cleaner'})
0.003173763554615181,frozenset({'Great English Muffins'})
0.003173763554615181,frozenset({'High Quality 75 Watt Lightbulb'})
0.003173763554615181,frozenset({'High Quality Plastic Knives'})
0.003173763554615181,frozenset({'High Quality Scissors'})
0.003173763554615181,frozenset({'High Quality D-Size Batteries'})
0.003173763554615181,frozenset({'Cormorant Silver Cleaner'})
0.003173763554615181,frozenset({'Cormorant Scented Toilet Tissue'})
0.003173763554615181,frozenset({'High Top Lettuce'})
0.003173763554615181,frozenset({'High Top Mushrooms'})
0.003173763554615181,frozenset({'High Top Party Nuts'})
0.003173763554615181,frozenset({'Cormorant Paper Plates'})
0.003173763554615181,frozenset({'Cormorant Glass Cleaner'})
0.003173763554615181,frozenset({'Cormorant Copper Cleaner'})
0.003173763554615181,frozenset({'Cormorant AAA-Size Batteries'})
0.003173763554615181,frozenset({'Consolidated Tartar Control Toothpaste'})
0.003173763554615181,frozenset({'Horatio Apple Fruit Roll'})
0.003173763554615181,frozenset({'Denny C-Size Batteries'})
0.003173763554615181,frozenset({'Colossal Thai Rice'})
0.003173763554615181,frozenset({'Horatio Dried Apricots'})
0.003173763554615181,frozenset({'Horatio Fondue Mix'})
0.003173763554615181,frozenset({'Horatio Fudge Brownies'})
0.003173763554615181,frozenset({'Colony Pumpernickel Bread'})
0.003173763554615181,frozenset({'Colony Cranberry Muffins'})
0.003173763554615181,frozenset({'Horatio Low Fat BBQ Chips'})
0.003173763554615181,frozenset({'Horatio Low Fat Cookies'})
0.003173763554615181,frozenset({'Horatio Mini Donuts'})
0.003173763554615181,frozenset({'Horatio Sesame Crackers'})
0.003173763554615181,frozenset({'Horatio Sugar Cookies'})
0.003173763554615181,frozenset({'Club String Cheese'})
0.003173763554615181,frozenset({'Denny 25 Watt Lightbulb'})
0.003173763554615181,frozenset({'Denny Tissues'})
0.003173763554615181,frozenset({'Medalist Ravioli'})
0.003173763554615181,frozenset({'Big Time Low Fat Waffles'})
0.003173763554615181,frozenset({'Ebony Lettuce'})
0.003173763554615181,frozenset({'Pleasant Canned Peas'})
0.003173763554615181,frozenset({'Cutting Edge Foot-Long Hot Dogs'})
0.003173763554615181,frozenset({'Pleasant Canned Tuna in Water'})
0.003173763554615181,frozenset({'Golden Frozen Carrots'})
0.003173763554615181,frozenset({'Pleasant Creamed Corn'})
0.003173763554615181,frozenset({'Pleasant Rice Soup'})
0.003173763554615181,frozenset({'Portsmouth Chardonnay'})
0.003173763554615181,frozenset({'Portsmouth Light Beer'})
0.003173763554615181,frozenset({'Radius Grits'})
0.003173763554615181,frozenset({'Blue Label Rice Soup'})
0.003173763554615181,frozenset({'Blue Label Fancy Canned Clams'})
0.003173763554615181,frozenset({'Blue Label Creamed Corn'})
0.003173763554615181,frozenset({'Blue Label Canned Tuna in Oil'})
0.003173763554615181,frozenset({'Blue Label Canned Peas'})
0.003173763554615181,frozenset({'Plato Creamy Peanut Butter'})
0.003173763554615181,frozenset({'Red Wing D-Size Batteries'})
0.003173763554615181,frozenset({'Fort West Strawberry Fruit Roll'})
0.003173763554615181,frozenset({'Red Wing Glass Cleaner'})
0.003173763554615181,frozenset({'Blue Label Canned Beets'})
0.003173763554615181,frozenset({'Black Tie City Map'})
0.003173763554615181,frozenset({'Robust Monthly Auto Magazine'})
0.003173763554615181,frozenset({'Bird Call Childrens Cold Remedy'})
0.003173763554615181,frozenset({'Shady Lake Ravioli'})
0.003173763554615181,frozenset({'Shady Lake Rice Medly'})
0.003173763554615181,frozenset({'Shady Lake Spaghetti'})
0.003173763554615181,frozenset({'Ship Shape Extra Lean Hamburger'})
0.003173763554615181,frozenset({'Skinner Apple Juice'})
0.003173763554615181,frozenset({'Big Time Turkey TV Dinner'})
0.003173763554615181,frozenset({'Bravo Canned Tomatos'})
0.003173763554615181,frozenset({'Bravo Chicken Noodle Soup'})
0.003173763554615181,frozenset({'Mighty Good Monthly Fashion Magazine'})
0.003173763554615181,frozenset({'CDR Grape Preserves'})
0.003173763554615181,frozenset({'Modell Bagels'})
0.003173763554615181,frozenset({'Great Bagels'})
0.003173763554615181,frozenset({'Gorilla Mild Cheddar Cheese'})
0.003173763554615181,frozenset({'Gorilla Jack Cheese'})
0.003173763554615181,frozenset({'CDR Regular Coffee'})
0.003173763554615181,frozenset({'Moms Sliced Ham'})
0.003173763554615181,frozenset({'Moms Sliced Turkey'})
0.003173763554615181,frozenset({'Monarch Spaghetti'})
0.003173763554615181,frozenset({'Monarch Thai Rice'})
0.003173763554615181,frozenset({'National Small Brown Eggs'})
0.003173763554615181,frozenset({'Nationeel BBQ Potato Chips'})
0.003173763554615181,frozenset({'CDR Hot Chocolate'})
0.003173763554615181,frozenset({'Nationeel Buttered Popcorn'})
0.003173763554615181,frozenset({'Nationeel Chocolate Donuts'})
0.003173763554615181,frozenset({'PigTail Lime Popsicles'})
0.003173763554615181,frozenset({'Nationeel Lemon Cookies'})
0.003173763554615181,frozenset({'Nationeel Low Fat BBQ Chips'})
0.003173763554615181,frozenset({'CDR Apple Jelly'})
0.003173763554615181,frozenset({'Ebony Canned Peanuts'})
0.003173763554615181,frozenset({'Bravo Rice Soup'})
0.003173763554615181,frozenset({'Pearl Imported Beer'})
0.003173763554615181,frozenset({'Pearl White Zinfandel Wine'})
0.003173763554615181,frozenset({'PigTail Apple Cinnamon Waffles'})
0.003173763554615181,frozenset({'PigTail Chicken TV Dinner'})
0.003173763554615181,frozenset({'Bravo Fancy Canned Oysters'})
0.003173763554615181,frozenset({'PigTail Frozen Cheese Pizza'})
0.003173763554615181,frozenset({'Bravo Fancy Canned Clams'})
0.003173763554615181,frozenset({'PigTail Frozen Sausage Pizza'})
0.003173763554615181,frozenset({'ADJ Rosy Sunglasses'})
